start_station,end_station,directions_time_min,same_line,interchange_station,metro_distance_km,start_lat,start_lng,end_lat,end_lng,start_place_id,end_place_id,start_line,end_line,transfer_count
Delta Electronics Bommasandra,Silk Institute,52.0,False,Rashtreeya Vidyalaya Road,29.572000000000003,12.8193154,77.68834009999999,12.861672,77.52998099999999,ChIJ69SM2khtrjsRuP3F0YoA2Go,ChIJ3R4Xzm9ArjsROzhpuVg2fho,Yellow Line,Green Line,1
Whitefield (Kadugodi),Ragigudda,69.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),40.812,12.995626,77.75780499999999,12.9170037,77.58833589999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJx9Z8dQAVrjsRDKWBrI6O0_Y,Purple Line,Yellow Line,2
Ragigudda,Whitefield (Kadugodi),69.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),40.812,12.9170037,77.58833589999999,12.995626,77.75780499999999,ChIJx9Z8dQAVrjsRDKWBrI6O0_Y,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Jayadeva Hospital,72.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),42.095,12.995626,77.75780499999999,12.9167331,77.6000931,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJL-fqRwAVrjsRO5ziy-KDOLc,Purple Line,Yellow Line,2
Jayadeva Hospital,Whitefield (Kadugodi),72.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),42.095,12.9167331,77.6000931,12.995626,77.75780499999999,ChIJL-fqRwAVrjsRO5ziy-KDOLc,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),BTM Layout,75.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),42.976,12.995626,77.75780499999999,12.916488,77.60806099999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJC2hz-f0UrjsRc0WcLXUKXMI,Purple Line,Yellow Line,2
BTM Layout,Whitefield (Kadugodi),75.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),42.976,12.916488,77.60806099999999,12.995626,77.75780499999999,ChIJC2hz-f0UrjsRc0WcLXUKXMI,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Central Silk Board,77.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),44.35,12.995626,77.75780499999999,12.9164445,77.62052609999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJl8NMAwAVrjsRvop90Vobkvk,Purple Line,Yellow Line,2
Central Silk Board,Whitefield (Kadugodi),77.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),44.35,12.9164445,77.62052609999999,12.995626,77.75780499999999,ChIJl8NMAwAVrjsRvop90Vobkvk,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Bommanahalli,79.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),45.401,12.995626,77.75780499999999,12.9107316,77.62632789999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJweJ3eZcVrjsRvWO5l55NnB0,Purple Line,Yellow Line,2
Bommanahalli,Whitefield (Kadugodi),79.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),45.401,12.9107316,77.62632789999999,12.995626,77.75780499999999,ChIJweJ3eZcVrjsRvWO5l55NnB0,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Hongasandra,81.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),46.571,12.995626,77.75780499999999,12.9017117,77.6319874,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJS8127RkVrjsRAAwS7NLZMzc,Purple Line,Yellow Line,2
Hongasandra,Whitefield (Kadugodi),81.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),46.571,12.9017117,77.6319874,12.995626,77.75780499999999,ChIJS8127RkVrjsRAAwS7NLZMzc,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Kudlu Gate,84.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),48.099000000000004,12.995626,77.75780499999999,12.8900206,77.63918190000001,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJIakSxv8VrjsR_uXLc2Ykep0,Purple Line,Yellow Line,2
Kudlu Gate,Whitefield (Kadugodi),84.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),48.099000000000004,12.8900206,77.63918190000001,12.995626,77.75780499999999,ChIJIakSxv8VrjsR_uXLc2Ykep0,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Singasandra,86.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),49.287,12.995626,77.75780499999999,12.8808676,77.6447379,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJ2U-TVpYVrjsRozMWw2GpFiI,Purple Line,Yellow Line,2
Singasandra,Whitefield (Kadugodi),86.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),49.287,12.8808676,77.6447379,12.995626,77.75780499999999,ChIJ2U-TVpYVrjsRozMWw2GpFiI,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Hosa Road,88.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),50.772,12.995626,77.75780499999999,12.8701588,77.65275489999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJuxhHXABrrjsRpr4dxIc4U0o,Purple Line,Yellow Line,2
Hosa Road,Whitefield (Kadugodi),88.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),50.772,12.8701588,77.65275489999999,12.995626,77.75780499999999,ChIJuxhHXABrrjsRpr4dxIc4U0o,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Beratena Agrahara,90.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),51.929,12.995626,77.75780499999999,12.863676,77.65789699999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJcQD1x6ZsrjsRfxn6LH0Rfv4,Purple Line,Yellow Line,2
Beratena Agrahara,Whitefield (Kadugodi),90.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),51.929,12.863676,77.65789699999999,12.995626,77.75780499999999,ChIJcQD1x6ZsrjsRfxn6LH0Rfv4,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Electronic City,91.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),53.091,12.995626,77.75780499999999,12.8562351,77.6637798,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJdwCsOsZtrjsRnOwQj5-fdAY,Purple Line,Yellow Line,2
Electronic City,Whitefield (Kadugodi),91.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),53.091,12.8562351,77.6637798,12.995626,77.75780499999999,ChIJdwCsOsZtrjsRnOwQj5-fdAY,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Infosys Foundation Konappana Agrahara,94.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),54.817,12.995626,77.75780499999999,12.84626,77.67114699999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJ8dqs_o1srjsR6g5x43RGVag,Purple Line,Yellow Line,2
Infosys Foundation Konappana Agrahara,Whitefield (Kadugodi),94.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),54.817,12.84626,77.67114699999999,12.995626,77.75780499999999,ChIJ8dqs_o1srjsR6g5x43RGVag,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Huskur Road,96.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),56.437,12.995626,77.75780499999999,12.838885,77.677433,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJRy2y2_RsrjsRnL3f4oQ1FqM,Purple Line,Yellow Line,2
Huskur Road,Whitefield (Kadugodi),96.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),56.437,12.838885,77.677433,12.995626,77.75780499999999,ChIJRy2y2_RsrjsRnL3f4oQ1FqM,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Biocon Hebbagodi,97.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),57.847,12.995626,77.75780499999999,12.828967,77.681405,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJx19GElxsrjsRafNq-buRnPM,Purple Line,Yellow Line,2
Biocon Hebbagodi,Whitefield (Kadugodi),97.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),57.847,12.828967,77.681405,12.995626,77.75780499999999,ChIJx19GElxsrjsRafNq-buRnPM,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Whitefield (Kadugodi),Delta Electronics Bommasandra,99.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),59.178,12.995626,77.75780499999999,12.8193154,77.68834009999999,ChIJOdwilxcOrjsR-6MvlsusM00,ChIJ69SM2khtrjsRuP3F0YoA2Go,Purple Line,Yellow Line,2
Delta Electronics Bommasandra,Whitefield (Kadugodi),99.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),59.178,12.8193154,77.68834009999999,12.995626,77.75780499999999,ChIJ69SM2khtrjsRuP3F0YoA2Go,ChIJOdwilxcOrjsR-6MvlsusM00,Yellow Line,Purple Line,2
Hopefarm Channasandra,Ragigudda,67.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),39.644999999999996,12.987348,77.753796,12.9170037,77.58833589999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJx9Z8dQAVrjsRDKWBrI6O0_Y,Purple Line,Yellow Line,2
Ragigudda,Hopefarm Channasandra,67.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),39.644999999999996,12.9170037,77.58833589999999,12.987348,77.753796,ChIJx9Z8dQAVrjsRDKWBrI6O0_Y,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Jayadeva Hospital,70.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),40.928,12.987348,77.753796,12.9167331,77.6000931,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJL-fqRwAVrjsRO5ziy-KDOLc,Purple Line,Yellow Line,2
Jayadeva Hospital,Hopefarm Channasandra,70.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),40.928,12.9167331,77.6000931,12.987348,77.753796,ChIJL-fqRwAVrjsRO5ziy-KDOLc,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,BTM Layout,73.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),41.809,12.987348,77.753796,12.916488,77.60806099999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJC2hz-f0UrjsRc0WcLXUKXMI,Purple Line,Yellow Line,2
BTM Layout,Hopefarm Channasandra,73.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),41.809,12.916488,77.60806099999999,12.987348,77.753796,ChIJC2hz-f0UrjsRc0WcLXUKXMI,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Central Silk Board,75.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),43.183,12.987348,77.753796,12.9164445,77.62052609999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJl8NMAwAVrjsRvop90Vobkvk,Purple Line,Yellow Line,2
Central Silk Board,Hopefarm Channasandra,75.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),43.183,12.9164445,77.62052609999999,12.987348,77.753796,ChIJl8NMAwAVrjsRvop90Vobkvk,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Bommanahalli,77.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),44.234,12.987348,77.753796,12.9107316,77.62632789999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJweJ3eZcVrjsRvWO5l55NnB0,Purple Line,Yellow Line,2
Bommanahalli,Hopefarm Channasandra,77.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),44.234,12.9107316,77.62632789999999,12.987348,77.753796,ChIJweJ3eZcVrjsRvWO5l55NnB0,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Hongasandra,79.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),45.403999999999996,12.987348,77.753796,12.9017117,77.6319874,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJS8127RkVrjsRAAwS7NLZMzc,Purple Line,Yellow Line,2
Hongasandra,Hopefarm Channasandra,79.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),45.403999999999996,12.9017117,77.6319874,12.987348,77.753796,ChIJS8127RkVrjsRAAwS7NLZMzc,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Kudlu Gate,82.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),46.932,12.987348,77.753796,12.8900206,77.63918190000001,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJIakSxv8VrjsR_uXLc2Ykep0,Purple Line,Yellow Line,2
Kudlu Gate,Hopefarm Channasandra,82.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),46.932,12.8900206,77.63918190000001,12.987348,77.753796,ChIJIakSxv8VrjsR_uXLc2Ykep0,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Singasandra,84.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),48.12,12.987348,77.753796,12.8808676,77.6447379,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJ2U-TVpYVrjsRozMWw2GpFiI,Purple Line,Yellow Line,2
Singasandra,Hopefarm Channasandra,84.0,False,Yellow→Green→Purple|RV Road(Yellow↔Green);Majestic(Green↔Purple),48.12,12.8808676,77.6447379,12.987348,77.753796,ChIJ2U-TVpYVrjsRozMWw2GpFiI,ChIJMRmA3xoOrjsRCp8oIXTX9RM,Yellow Line,Purple Line,2
Hopefarm Channasandra,Hosa Road,86.0,False,Purple→Green→Yellow|Majestic(Purple↔Green);RV Road(Green↔Yellow),49.605,12.987348,77.753796,12.8701588,77.65275489999999,ChIJMRmA3xoOrjsRCp8oIXTX9RM,ChIJuxhHXABrrjsRpr4dxIc4U0o,Purple Line,Yellow Line,2
